pattern,unique_membership_queries,membership_queries,equivalence_queries,precision,recall,f1
(((b*)|(a*))(a*)),53,53,2,1.0,1.0,1.0
(((b*)|(a*))(b*)),53,53,2,1.0,1.0,1.0
(((b*)|(b*))(a|ε)),55,55,2,0,0,0
(((b*)|(b*))(b|ε)),55,55,2,1.0,1.0,1.0
(((b*)|(b*))(a*)),53,53,2,1.0,1.0,1.0
(((b*)|(b*))(b*)),35,35,1,1.0,1.0,1.0
(a((a|(a|a))|ε)),33,33,1,0,0,0
(a((a|(a|b))|ε)),33,33,1,0,0,0
(a((a|(b|a))|ε)),33,33,1,0,0,0
(a((a|(b|b))|ε)),33,33,1,0,0,0
(a((b|(a|a))|ε)),33,33,1,0,0,0
(a((b|(a|b))|ε)),33,33,1,0,0,0
(a((b|(b|a))|ε)),33,33,1,0,0,0
(a((b|(b|b))|ε)),33,33,1,0,0,0
(a(((a*)|(a*))|ε)),54,54,2,1.0,1.0,1.0
(a(((a*)|(b*))|ε)),95,95,4,1.0,1.0,1.0
(a(((b*)|(a*))|ε)),95,95,4,1.0,1.0,1.0
(a(((b*)|(b*))|ε)),54,54,2,0,0,0
(a(((a|ε)a)|ε)),33,33,1,0,0.0,0
(a(((a|ε)b)|ε)),33,33,1,0,0,0
(a(((b|ε)a)|ε)),33,33,1,0,0,0
(a(((b|ε)b)|ε)),33,33,1,0,0,0
(a((a(a|ε))|ε)),33,33,1,0,0.0,0
(a((a(b|ε))|ε)),33,33,1,0,0,0
(a((a(a*))|ε)),33,33,1,0,0.0,0
(a((a(b*))|ε)),33,33,1,0,0,0
(a((b(a|ε))|ε)),33,33,1,0,0,0
(a((b(b|ε))|ε)),33,33,1,0,0,0
(a((b(a*))|ε)),33,33,1,0,0,0
(a((b(b*))|ε)),33,33,1,0,0.0,0
(a(((a*)a)|ε)),33,33,1,0,0.0,0
(a(((a*)b)|ε)),33,33,1,0,0,0
(a(((b*)a)|ε)),33,33,1,0,0.0,0
(a(((b*)b)|ε)),33,33,1,0,0.0,0
(a(a|(a*))),54,54,2,1.0,1.0,1.0
(a(a|(b*))),73,73,3,0,0,0
(a(b|(a*))),74,74,3,1.0,1.0,1.0
(a(b|(b*))),54,54,2,0,0,0
(a((a|(a|a))*)),54,54,2,1.0,1.0,1.0
(a((a|(a|b))*)),53,53,2,1.0,1.0,1.0
(a((a|(b|a))*)),53,53,2,1.0,1.0,1.0
(a((a|(b|b))*)),53,53,2,1.0,1.0,1.0
(a((b|(a|a))*)),53,53,2,1.0,1.0,1.0
(a((b|(a|b))*)),53,53,2,1.0,1.0,1.0
(a((b|(b|a))*)),53,53,2,1.0,1.0,1.0
(a((b|(b|b))*)),54,54,2,0,0,0
(a(((a*)|(a*))*)),54,54,2,1.0,1.0,1.0
(a(((a*)|(b*))*)),53,53,2,1.0,1.0,1.0
(a(((b*)|(a*))*)),53,53,2,1.0,1.0,1.0
(a(((b*)|(b*))*)),54,54,2,0,0,0
(a(((a|ε)a)*)),55,55,2,1.0,1.0,1.0
(a(((a|ε)b)*)),55,55,2,0,0,0
(a(((b|ε)a)*)),55,55,2,0,0,0
(a(((b|ε)b)*)),55,55,2,0,0,0
(a((a(a|ε))*)),55,55,2,1.0,1.0,1.0
(a((a(b|ε))*)),55,55,2,0,0,0
(a((a(a*))*)),54,54,2,1.0,1.0,1.0
(a((a(b*))*)),74,74,3,1.0,1.0,1.0
(a((b(a|ε))*)),55,55,2,0,0,0
(a((b(b|ε))*)),55,55,2,0,0,0
(a((b(a*))*)),74,74,3,1.0,1.0,1.0
(a((b(b*))*)),54,54,2,0,0,0
(a(((a*)a)*)),54,54,2,1.0,1.0,1.0
(a(((a*)b)*)),76,76,3,1.0,1.0,1.0
(a(((b*)a)*)),78,78,3,1.0,1.0,1.0
(a(((b*)b)*)),54,54,2,0,0,0
(b((a|(a|a))|ε)),33,33,1,0,0,0
(b((a|(a|b))|ε)),33,33,1,0,0,0
(b((a|(b|a))|ε)),33,33,1,0,0,0
(b((a|(b|b))|ε)),33,33,1,0,0,0
(b((b|(a|a))|ε)),33,33,1,0,0,0
(b((b|(a|b))|ε)),33,33,1,0,0,0
(b((b|(b|a))|ε)),33,33,1,0,0,0
(b((b|(b|b))|ε)),33,33,1,0,0,0
(b(((a*)|(a*))|ε)),54,54,2,1.0,1.0,1.0
(b(((a*)|(b*))|ε)),126,126,4,1.0,1.0,1.0
(b(((b*)|(a*))|ε)),126,126,4,1.0,1.0,1.0
(b(((b*)|(b*))|ε)),55,55,2,1.0,1.0,1.0
(b(((a|ε)a)|ε)),33,33,1,0,0,0
(b(((a|ε)b)|ε)),33,33,1,0,0,0
(b(((b|ε)a)|ε)),33,33,1,0,0,0
(b(((b|ε)b)|ε)),33,33,1,0,0,0
(b((a(a|ε))|ε)),33,33,1,0,0,0
(b((a(b|ε))|ε)),33,33,1,0,0,0
(b((a(a*))|ε)),33,33,1,0,0.0,0
(b((a(b*))|ε)),33,33,1,0,0,0
(b((b(a|ε))|ε)),33,33,1,0,0,0
(b((b(b|ε))|ε)),33,33,1,0,0,0
(b((b(a*))|ε)),33,33,1,0,0,0
(b((b(b*))|ε)),33,33,1,0,0.0,0
(b(((a*)a)|ε)),33,33,1,0,0.0,0
(b(((a*)b)|ε)),33,33,1,0,0.0,0
(b(((b*)a)|ε)),33,33,1,0,0,0
(b(((b*)b)|ε)),33,33,1,0,0.0,0
(b(a|(a*))),54,54,2,1.0,1.0,1.0
(b(a|(b*))),72,72,3,1.0,1.0,1.0
(b(b|(a*))),126,126,4,1.0,1.0,1.0
(b(b|(b*))),55,55,2,1.0,1.0,1.0
(b((a|(a|a))*)),54,54,2,1.0,1.0,1.0
(b((a|(a|b))*)),53,53,2,1.0,1.0,1.0
(b((a|(b|a))*)),53,53,2,1.0,1.0,1.0
(b((a|(b|b))*)),53,53,2,1.0,1.0,1.0
(b((b|(a|a))*)),53,53,2,1.0,1.0,1.0
(b((b|(a|b))*)),53,53,2,1.0,1.0,1.0
(b((b|(b|a))*)),53,53,2,1.0,1.0,1.0
(b((b|(b|b))*)),55,55,2,1.0,1.0,1.0
(b(((a*)|(a*))*)),54,54,2,1.0,1.0,1.0
(b(((a*)|(b*))*)),53,53,2,1.0,1.0,1.0
(b(((b*)|(a*))*)),53,53,2,1.0,1.0,1.0
(b(((b*)|(b*))*)),55,55,2,1.0,1.0,1.0
(b(((a|ε)a)*)),59,59,2,0,0.0,0
(b(((a|ε)b)*)),59,59,2,0,0,0
(b(((b|ε)a)*)),59,59,2,0,0,0
(b(((b|ε)b)*)),59,59,2,1.0,1.0,1.0
(b((a(a|ε))*)),59,59,2,0,0.0,0
(b((a(b|ε))*)),59,59,2,0,0,0
(b((a(a*))*)),54,54,2,1.0,1.0,1.0
(b((a(b*))*)),72,72,3,1.0,1.0,1.0
(b((b(a|ε))*)),59,59,2,0,0,0
(b((b(b|ε))*)),59,59,2,1.0,1.0,1.0
(b((b(a*))*)),76,76,3,1.0,1.0,1.0
(b((b(b*))*)),55,55,2,1.0,1.0,1.0
(b(((a*)a)*)),54,54,2,1.0,1.0,1.0
(b(((a*)b)*)),79,79,3,1.0,1.0,1.0
(b(((b*)a)*)),78,78,3,1.0,1.0,1.0
(b(((b*)b)*)),55,55,2,1.0,1.0,1.0
(((a|(a|a))*)a),54,54,2,1.0,1.0,1.0
(((a|(a|a))*)b),58,58,2,0,0,0
(((a|(a|b))*)a),35,35,1,1.0,1.0,1.0
(((a|(a|b))*)b),35,35,1,1.0,1.0,1.0
(((a|(b|a))*)a),35,35,1,1.0,1.0,1.0
(((a|(b|a))*)b),35,35,1,1.0,1.0,1.0
(((a|(b|b))*)a),35,35,1,1.0,1.0,1.0
(((a|(b|b))*)b),35,35,1,1.0,1.0,1.0
(((b|(a|a))*)a),35,35,1,1.0,1.0,1.0
(((b|(a|a))*)b),35,35,1,1.0,1.0,1.0
(((b|(a|b))*)a),35,35,1,1.0,1.0,1.0
(((b|(a|b))*)b),35,35,1,1.0,1.0,1.0
(((b|(b|a))*)a),35,35,1,1.0,1.0,1.0
(((b|(b|a))*)b),35,35,1,1.0,1.0,1.0
(((b|(b|b))*)a),55,55,2,0,0,0
(((b|(b|b))*)b),55,55,2,1.0,1.0,1.0
((((a*)|(a*))*)a),54,54,2,1.0,1.0,1.0
((((a*)|(a*))*)b),58,58,2,0,0,0
((((a*)|(b*))*)a),35,35,1,1.0,1.0,1.0
((((a*)|(b*))*)b),35,35,1,1.0,1.0,1.0
((((b*)|(a*))*)a),35,35,1,1.0,1.0,1.0
((((b*)|(a*))*)b),35,35,1,1.0,1.0,1.0
((((b*)|(b*))*)a),55,55,2,0,0,0
((((b*)|(b*))*)b),55,55,2,1.0,1.0,1.0
((a*)((aa)|ε)),33,33,1,0,0.0,0
((a*)((ab)|ε)),33,33,1,0,0,0
((a*)((ba)|ε)),33,33,1,0,0.0,0
((a*)((bb)|ε)),33,33,1,0,0,0
((a*)(a|(a|a))),54,54,2,1.0,1.0,1.0
((a*)(a|(a|b))),55,55,2,0,0.0,0
((a*)(a|(b|a))),55,55,2,0,0.0,0
((a*)(a|(b|b))),55,55,2,0,0.0,0
((a*)(b|(a|a))),55,55,2,0,0.0,0
((a*)(b|(a|b))),55,55,2,0,0.0,0
((a*)(b|(b|a))),55,55,2,0,0.0,0
((a*)(b|(b|b))),58,58,2,0,0,0
((a*)((a*)|(a*))),35,35,1,1.0,1.0,1.0
((a*)((a*)|(b*))),53,53,2,1.0,1.0,1.0
((a*)((b*)|(a*))),53,53,2,1.0,1.0,1.0
((a*)((b*)|(b*))),53,53,2,1.0,1.0,1.0
((a*)((aa)*)),35,35,1,1.0,1.0,1.0
((a*)((ab)*)),82,82,3,1.0,0.3333333333333333,0.5
((a*)((ba)*)),73,73,3,1.0,1.0,1.0
((a*)((bb)*)),75,75,3,1.0,1.0,1.0
((b*)((aa)|ε)),91,91,3,1.0,1.0,1.0
((b*)((ab)|ε)),33,33,1,0,0,0
((b*)((ba)|ε)),33,33,1,0,0,0
((b*)((bb)|ε)),33,33,1,0,0.0,0
((b*)(a|(a|a))),55,55,2,0,0,0
((b*)(a|(a|b))),72,72,3,1.0,1.0,1.0
((b*)(a|(b|a))),72,72,3,1.0,1.0,1.0
((b*)(a|(b|b))),72,72,3,1.0,1.0,1.0
((b*)(b|(a|a))),72,72,3,1.0,1.0,1.0
((b*)(b|(a|b))),72,72,3,1.0,1.0,1.0
((b*)(b|(b|a))),72,72,3,1.0,1.0,1.0
((b*)(b|(b|b))),55,55,2,1.0,1.0,1.0
((b*)((a*)|(a*))),53,53,2,1.0,1.0,1.0
((b*)((a*)|(b*))),53,53,2,1.0,1.0,1.0
((b*)((b*)|(a*))),53,53,2,1.0,1.0,1.0
((b*)((b*)|(b*))),35,35,1,1.0,1.0,1.0
((b*)((aa)*)),73,73,3,1.0,1.0,1.0
((b*)((ab)*)),75,75,3,1.0,1.0,1.0
((b*)((ba)*)),35,35,1,1.0,1.0,1.0
((b*)((bb)*)),35,35,1,1.0,1.0,1.0
((((a|ε)a)*)a),55,55,2,1.0,1.0,1.0
((((a|ε)a)*)b),85,85,3,0,0,0
((((a|ε)b)*)a),55,55,2,0,0,0
((((a|ε)b)*)b),93,93,3,1.0,1.0,1.0
((((b|ε)a)*)a),86,86,3,1.0,1.0,1.0
((((b|ε)a)*)b),59,59,2,0,0,0
((((b|ε)b)*)a),78,78,3,0,0,0
((((b|ε)b)*)b),59,59,2,1.0,1.0,1.0
(((a(a|ε))*)a),55,55,2,1.0,1.0,1.0
(((a(a|ε))*)b),85,85,3,0,0,0
(((a(b|ε))*)a),55,55,2,0,0,0
(((a(b|ε))*)b),93,93,3,1.0,1.0,1.0
(((aa)*)(a|ε)),55,55,2,1.0,1.0,1.0
(((aa)*)(b|ε)),85,85,3,0,0,0
(((aa)*)(a*)),35,35,1,1.0,1.0,1.0
(((aa)*)(b*)),84,84,3,1.0,1.0,1.0
(((ab)*)(a|ε)),55,55,2,0,0,0
(((ab)*)(b|ε)),93,93,3,1.0,1.0,1.0
(((ab)*)(a*)),35,35,1,1.0,0.3333333333333333,0.5
(((ab)*)(b*)),65,65,2,1.0,1.0,1.0
(((a(a*))*)a),54,54,2,1.0,1.0,1.0
(((a(a*))*)b),58,58,2,0,0,0
(((a(b*))*)a),78,78,3,1.0,1.0,1.0
(((a(b*))*)b),94,94,3,1.0,1.0,1.0
(((b(a|ε))*)a),86,86,3,1.0,1.0,1.0
(((b(a|ε))*)b),59,59,2,0,0,0
(((b(b|ε))*)a),78,78,3,0,0,0
(((b(b|ε))*)b),59,59,2,1.0,1.0,1.0
(((ba)*)(a|ε)),86,86,3,1.0,1.0,1.0
(((ba)*)(b|ε)),59,59,2,0,0,0
(((ba)*)(a*)),73,73,3,1.0,1.0,1.0
(((ba)*)(b*)),35,35,1,1.0,1.0,1.0
(((bb)*)(a|ε)),78,78,3,0,0,0
(((bb)*)(b|ε)),59,59,2,1.0,1.0,1.0
(((bb)*)(a*)),78,78,3,1.0,1.0,1.0
(((bb)*)(b*)),35,35,1,1.0,1.0,1.0
(((b(a*))*)a),88,88,3,1.0,1.0,1.0
(((b(a*))*)b),79,79,3,1.0,1.0,1.0
(((b(b*))*)a),55,55,2,0,0,0
(((b(b*))*)b),55,55,2,1.0,1.0,1.0
((((a*)a)*)a),54,54,2,1.0,1.0,1.0
((((a*)a)*)b),58,58,2,0,0,0
((((a*)b)*)a),66,66,2,1.0,1.0,1.0
((((a*)b)*)b),58,58,2,1.0,1.0,1.0
((((b*)a)*)a),54,54,2,1.0,1.0,1.0
((((b*)a)*)b),64,64,2,1.0,1.0,1.0
((((b*)b)*)a),55,55,2,0,0,0
((((b*)b)*)b),55,55,2,1.0,1.0,1.0
((a|ε)((a|ε)(a|ε))),33,33,1,0,0.0,0
((a|ε)((a|ε)(b|ε))),33,33,1,0,0,0
((a|ε)((a|ε)(a*))),33,33,1,0,0.0,0
((a|ε)((a|ε)(b*))),33,33,1,0,0,0
((a|ε)((b|ε)(a|ε))),33,33,1,0,0,0
((a|ε)((b|ε)(b|ε))),33,33,1,0,0,0
((a|ε)((b|ε)(a*))),33,33,1,0,0,0
((a|ε)((b|ε)(b*))),33,33,1,0,0.0,0
((a|ε)((a*)(a|ε))),33,33,1,0,0.0,0
((a|ε)((a*)(b|ε))),33,33,1,0,0,0
((a|ε)((a*)(a*))),54,54,2,1.0,1.0,1.0
((a|ε)((a*)(b*))),74,74,3,1.0,1.0,1.0
((a|ε)((b*)(a|ε))),33,33,1,0,0.0,0
((a|ε)((b*)(b|ε))),33,33,1,0,0.0,0
((a|ε)((b*)(a*))),73,73,3,1.0,1.0,1.0
((a|ε)((b*)(b*))),54,54,2,0,0,0
((b|ε)((a|ε)(a|ε))),33,33,1,0,0,0
((b|ε)((a|ε)(b|ε))),33,33,1,0,0,0
((b|ε)((a|ε)(a*))),33,33,1,0,0.0,0
((b|ε)((a|ε)(b*))),33,33,1,0,0,0
((b|ε)((b|ε)(a|ε))),33,33,1,0,0,0
((b|ε)((b|ε)(b|ε))),33,33,1,0,0,0
((b|ε)((b|ε)(a*))),33,33,1,0,0,0
((b|ε)((b|ε)(b*))),33,33,1,0,0.0,0
((b|ε)((a*)(a|ε))),33,33,1,0,0.0,0
((b|ε)((a*)(b|ε))),33,33,1,0,0.0,0
((b|ε)((a*)(a*))),54,54,2,1.0,1.0,1.0
((b|ε)((a*)(b*))),72,72,3,1.0,1.0,1.0
((b|ε)((b*)(a|ε))),33,33,1,0,0,0
((b|ε)((b*)(b|ε))),33,33,1,0,0.0,0
((b|ε)((b*)(a*))),72,72,3,1.0,1.0,1.0
((b|ε)((b*)(b*))),55,55,2,1.0,1.0,1.0
((a|a)(aa)),33,33,1,0,0.0,0
((a|a)(ab)),33,33,1,0,0,0
((a|a)(ba)),33,33,1,0,0,0
((a|a)(bb)),33,33,1,0,0,0
((a|b)(aa)),33,33,1,0,0.0,0
((a|b)(ab)),33,33,1,0,0,0
((a|b)(ba)),33,33,1,0,0,0
((a|b)(bb)),33,33,1,0,0,0
((b|a)(aa)),33,33,1,0,0.0,0
((b|a)(ab)),33,33,1,0,0,0
((b|a)(ba)),33,33,1,0,0,0
((b|a)(bb)),33,33,1,0,0,0
((b|b)(aa)),33,33,1,0,0,0
((b|b)(ab)),33,33,1,0,0,0
((b|b)(ba)),33,33,1,0,0,0
((b|b)(bb)),33,33,1,0,0,0
(a((a|a)a)),33,33,1,0,0.0,0
(a((a|a)b)),33,33,1,0,0,0
(a((a|b)a)),33,33,1,0,0.0,0
(a((a|b)b)),33,33,1,0,0,0
(a((b|a)a)),33,33,1,0,0.0,0
(a((b|a)b)),33,33,1,0,0,0
(a((b|b)a)),33,33,1,0,0,0
(a((b|b)b)),33,33,1,0,0,0
(a(a(a|a))),33,33,1,0,0.0,0
(a(a(a|b))),33,33,1,0,0.0,0
(a(a(b|a))),33,33,1,0,0.0,0
(a(a(b|b))),33,33,1,0,0,0
(a(b(a|a))),33,33,1,0,0,0
(a(b(a|b))),33,33,1,0,0,0
(a(b(b|a))),33,33,1,0,0,0
(a(b(b|b))),33,33,1,0,0,0
(a(a(aa))),33,33,1,0,0,0
(a(a(ab))),33,33,1,0,0,0
(a(a(ba))),33,33,1,0,0,0
(a(a(bb))),33,33,1,0,0,0
(a(b(aa))),33,33,1,0,0,0
(a(b(ab))),33,33,1,0,0,0
(a(b(ba))),33,33,1,0,0,0
(a(b(bb))),33,33,1,0,0,0
(b((a|a)a)),33,33,1,0,0,0
(b((a|a)b)),33,33,1,0,0,0
(b((a|b)a)),33,33,1,0,0,0
(b((a|b)b)),33,33,1,0,0,0
(b((b|a)a)),33,33,1,0,0,0
(b((b|a)b)),33,33,1,0,0,0
(b((b|b)a)),33,33,1,0,0,0
(b((b|b)b)),33,33,1,0,0,0
(b(a(a|a))),33,33,1,0,0,0
(b(a(a|b))),33,33,1,0,0,0
(b(a(b|a))),33,33,1,0,0,0
(b(a(b|b))),33,33,1,0,0,0
(b(b(a|a))),33,33,1,0,0,0
(b(b(a|b))),33,33,1,0,0,0
(b(b(b|a))),33,33,1,0,0,0
(b(b(b|b))),33,33,1,0,0,0
(b(a(aa))),33,33,1,0,0,0
(b(a(ab))),33,33,1,0,0,0
(b(a(ba))),33,33,1,0,0,0
(b(a(bb))),33,33,1,0,0,0
(b(b(aa))),33,33,1,0,0,0
(b(b(ab))),33,33,1,0,0,0
(b(b(ba))),33,33,1,0,0,0
(b(b(bb))),33,33,1,0,0,0
((a*)((a|ε)(a|ε))),33,33,1,0,0.0,0
((a*)((a|ε)(b|ε))),33,33,1,0,0,0
((a*)((a|ε)(a*))),54,54,2,1.0,1.0,1.0
((a*)((a|ε)(b*))),74,74,3,1.0,1.0,1.0
((a*)((b|ε)(a|ε))),33,33,1,0,0.0,0
((a*)((b|ε)(b|ε))),33,33,1,0,0,0
((a*)((b|ε)(a*))),54,54,2,1.0,1.0,1.0
((a*)((b|ε)(b*))),55,55,2,1.0,1.0,1.0
((a*)((a*)(a|ε))),54,54,2,1.0,1.0,1.0
((a*)((a*)(b|ε))),58,58,2,0,0,0
((a*)((a*)(a*))),35,35,1,1.0,1.0,1.0
((a*)((a*)(b*))),53,53,2,1.0,1.0,1.0
((a*)((b*)(a|ε))),89,89,3,1.0,1.0,1.0
((a*)((b*)(b|ε))),55,55,2,1.0,1.0,1.0
((a*)((b*)(a*))),67,67,2,1.0,1.0,1.0
((a*)((b*)(b*))),53,53,2,1.0,1.0,1.0
((b*)((a|ε)(a|ε))),91,91,3,1.0,1.0,1.0
((b*)((a|ε)(b|ε))),33,33,1,0,0,0
((b*)((a|ε)(a*))),54,54,2,1.0,1.0,1.0
((b*)((a|ε)(b*))),54,54,2,1.0,1.0,1.0
((b*)((b|ε)(a|ε))),33,33,1,0,0,0
((b*)((b|ε)(b|ε))),33,33,1,0,0.0,0
((b*)((b|ε)(a*))),72,72,3,1.0,1.0,1.0
((b*)((b|ε)(b*))),55,55,2,1.0,1.0,1.0
((b*)((a*)(a|ε))),54,54,2,1.0,1.0,1.0
((b*)((a*)(b|ε))),88,88,3,1.0,1.0,1.0
((b*)((a*)(a*))),53,53,2,1.0,1.0,1.0
((b*)((a*)(b*))),67,67,2,1.0,1.0,1.0
((b*)((b*)(a|ε))),55,55,2,0,0,0
((b*)((b*)(b|ε))),55,55,2,1.0,1.0,1.0
((b*)((b*)(a*))),53,53,2,1.0,1.0,1.0
((b*)((b*)(b*))),35,35,1,1.0,1.0,1.0
((a|(a|(a|(a|a))))*),35,35,1,1.0,1.0,1.0
((a|(a|(a|(a|b))))*),33,33,1,1.0,1.0,1.0
((a|(a|(a|(b|a))))*),33,33,1,1.0,1.0,1.0
((a|(a|(a|(b|b))))*),33,33,1,1.0,1.0,1.0
((a|(a|(b|(a|a))))*),33,33,1,1.0,1.0,1.0
((a|(a|(b|(a|b))))*),33,33,1,1.0,1.0,1.0
((a|(a|(b|(b|a))))*),33,33,1,1.0,1.0,1.0
((a|(a|(b|(b|b))))*),33,33,1,1.0,1.0,1.0
((a|(b|(a|(a|a))))*),33,33,1,1.0,1.0,1.0
((a|(b|(a|(a|b))))*),33,33,1,1.0,1.0,1.0
((a|(b|(a|(b|a))))*),33,33,1,1.0,1.0,1.0
((a|(b|(a|(b|b))))*),33,33,1,1.0,1.0,1.0
((a|(b|(b|(a|a))))*),33,33,1,1.0,1.0,1.0
((a|(b|(b|(a|b))))*),33,33,1,1.0,1.0,1.0
((a|(b|(b|(b|a))))*),33,33,1,1.0,1.0,1.0
((a|(b|(b|(b|b))))*),33,33,1,1.0,1.0,1.0
((a|((a|ε)a))*),35,35,1,1.0,1.0,1.0
((a|((a|ε)b))*),55,55,2,1.0,1.0,1.0
((a|((b|ε)a))*),53,53,2,1.0,1.0,1.0
((a|((b|ε)b))*),55,55,2,1.0,1.0,1.0
((a|(a(a|ε)))*),35,35,1,1.0,1.0,1.0
((a|(a(b|ε)))*),55,55,2,1.0,1.0,1.0
((a|(a(a*)))*),35,35,1,1.0,1.0,1.0
((a|(a(b*)))*),53,53,2,1.0,1.0,1.0
((a|(b(a|ε)))*),53,53,2,1.0,1.0,1.0
((a|(b(b|ε)))*),55,55,2,1.0,1.0,1.0
((a|(b(a*)))*),33,33,1,1.0,1.0,1.0
((a|(b(b*)))*),33,33,1,1.0,1.0,1.0
((a|((a*)a))*),35,35,1,1.0,1.0,1.0
((a|((a*)b))*),33,33,1,1.0,1.0,1.0
((a|((b*)a))*),35,35,1,1.0,1.0,1.0
((a|((b*)b))*),33,33,1,1.0,1.0,1.0
((a|((a|a)*))*),35,35,1,1.0,1.0,1.0
((a|((a|b)*))*),33,33,1,1.0,1.0,1.0
((a|((b|a)*))*),33,33,1,1.0,1.0,1.0
((a|((b|b)*))*),33,33,1,1.0,1.0,1.0
((a|(a*)|(a*))*),35,35,1,1.0,1.0,1.0
((a|(a*)|(b*))*),33,33,1,1.0,1.0,1.0
((a|(b*)|(a*))*),33,33,1,1.0,1.0,1.0
((a|(b*)|(b*))*),33,33,1,1.0,1.0,1.0
((b|(a|(a|(a|a))))*),33,33,1,1.0,1.0,1.0
((b|(a|(a|(a|b))))*),33,33,1,1.0,1.0,1.0
((b|(a|(a|(b|a))))*),33,33,1,1.0,1.0,1.0
((b|(a|(a|(b|b))))*),33,33,1,1.0,1.0,1.0
((b|(a|(b|(a|a))))*),33,33,1,1.0,1.0,1.0
((b|(a|(b|(a|b))))*),33,33,1,1.0,1.0,1.0
((b|(a|(b|(b|a))))*),33,33,1,1.0,1.0,1.0
((b|(a|(b|(b|b))))*),33,33,1,1.0,1.0,1.0
((b|(b|(a|(a|a))))*),33,33,1,1.0,1.0,1.0
((b|(b|(a|(a|b))))*),33,33,1,1.0,1.0,1.0
((b|(b|(a|(b|a))))*),33,33,1,1.0,1.0,1.0
((b|(b|(a|(b|b))))*),33,33,1,1.0,1.0,1.0
((b|(b|(b|(a|a))))*),33,33,1,1.0,1.0,1.0
((b|(b|(b|(a|b))))*),33,33,1,1.0,1.0,1.0
((b|(b|(b|(b|a))))*),33,33,1,1.0,1.0,1.0
((b|(b|(b|(b|b))))*),35,35,1,1.0,1.0,1.0
((b|((a|ε)a))*),54,54,2,1.0,1.0,1.0
((b|((a|ε)b))*),57,57,2,1.0,1.0,1.0
((b|((b|ε)a))*),53,53,2,1.0,1.0,1.0
((b|((b|ε)b))*),35,35,1,1.0,1.0,1.0
((b|(a(a|ε)))*),54,54,2,1.0,1.0,1.0
((b|(a(b|ε)))*),57,57,2,1.0,1.0,1.0
((b|(a(a*)))*),33,33,1,1.0,1.0,1.0
((b|(a(b*)))*),33,33,1,1.0,1.0,1.0
((b|(b(a|ε)))*),53,53,2,1.0,1.0,1.0
((b|(b(b|ε)))*),35,35,1,1.0,1.0,1.0
((b|(b(a*)))*),53,53,2,1.0,1.0,1.0
((b|(b(b*)))*),35,35,1,1.0,1.0,1.0
((b|((a*)a))*),33,33,1,1.0,1.0,1.0
((b|((a*)b))*),35,35,1,1.0,1.0,1.0
((b|((b*)a))*),33,33,1,1.0,1.0,1.0
((b|((b*)b))*),35,35,1,1.0,1.0,1.0
((b|((a|a)*))*),33,33,1,1.0,1.0,1.0
((b|((a|b)*))*),33,33,1,1.0,1.0,1.0
((b|((b|a)*))*),33,33,1,1.0,1.0,1.0
((b|((b|b)*))*),35,35,1,1.0,1.0,1.0
((b|(a*)|(a*))*),33,33,1,1.0,1.0,1.0
((b|(a*)|(b*))*),33,33,1,1.0,1.0,1.0
((b|(b*)|(a*))*),33,33,1,1.0,1.0,1.0
((b|(b*)|(b*))*),35,35,1,1.0,1.0,1.0
(((aa)|(a*))*),35,35,1,1.0,1.0,1.0
(((aa)|(b*))*),54,54,2,1.0,1.0,1.0
(((ab)|(a*))*),55,55,2,1.0,1.0,1.0
(((ab)|(b*))*),57,57,2,1.0,1.0,1.0
(((ba)|(a*))*),53,53,2,1.0,1.0,1.0
(((ba)|(b*))*),53,53,2,1.0,1.0,1.0
(((bb)|(a*))*),55,55,2,1.0,1.0,1.0
(((bb)|(b*))*),35,35,1,1.0,1.0,1.0
(((a*)|((aa)*))*),35,35,1,1.0,1.0,1.0
(((a*)|((ab)*))*),55,55,2,1.0,1.0,1.0
(((a*)|((ba)*))*),53,53,2,1.0,1.0,1.0
(((a*)|((bb)*))*),55,55,2,1.0,1.0,1.0
(((b*)|((aa)*))*),54,54,2,1.0,1.0,1.0
(((b*)|((ab)*))*),57,57,2,1.0,1.0,1.0
(((b*)|((ba)*))*),53,53,2,1.0,1.0,1.0
(((b*)|((bb)*))*),35,35,1,1.0,1.0,1.0
((((aa)*)|(a*))*),35,35,1,1.0,1.0,1.0
((((aa)*)|(b*))*),54,54,2,1.0,1.0,1.0
((((ab)*)|(a*))*),55,55,2,1.0,1.0,1.0
((((ab)*)|(b*))*),57,57,2,1.0,1.0,1.0
((((ba)*)|(a*))*),53,53,2,1.0,1.0,1.0
((((ba)*)|(b*))*),53,53,2,1.0,1.0,1.0
((((bb)*)|(a*))*),55,55,2,1.0,1.0,1.0
((((bb)*)|(b*))*),35,35,1,1.0,1.0,1.0
((((a|a)|ε)(a|ε))*),35,35,1,0,0,0
((((a|a)|ε)(b|ε))*),35,35,1,0,0.0,0
((((a|a)|ε)(a*))*),35,35,1,1.0,1.0,1.0
((((a|a)|ε)(b*))*),53,53,2,1.0,1.0,1.0
((((a|b)|ε)(a|ε))*),54,54,2,1.0,1.0,1.0
((((a|b)|ε)(b|ε))*),58,58,2,1.0,1.0,1.0
((((a|b)|ε)(a*))*),33,33,1,1.0,1.0,1.0
((((a|b)|ε)(b*))*),33,33,1,1.0,1.0,1.0
((((b|a)|ε)(a|ε))*),54,54,2,1.0,1.0,1.0
